Date,Time,Price,Volume,1-minute Percent Change,5-minute Percent Change,15-minute Percent Change,30-minute Percent Change,60-minute Percent Change,Decision
20200810,1040,25.255,190424.0,-0.039580447259060215,0.0990883868410566,-0.6404960303409449,-0.5313136325861929,-0.25671406003160063,hold
20200810,1041,25.355,189018.0,0.39596119580281697,0.5751685838952779,0.01183338592616012,-0.20231122866679654,0.15800908552241416,hold
20200810,1042,25.355,188022.0,0.0,0.49544193420531113,0.05919494869771337,-0.09850275807722056,0.13823064770932125,hold
20200810,1043,25.38,262978.0,0.09859988168013638,0.5945303210463677,0.2765705254839996,-0.059066745422329474,0.19739439399921324,buy
20200810,1044,25.41,215777.0,0.11820330969267588,0.5739164852562817,0.454635303419642,0.0996663344455575,0.3463350485540479,hold
20200810,1045,25.4,159655.0,-0.039354584809136416,0.5741437339140748,0.7137192704203003,-0.2552523070881652,0.35559067562228314,sell
20200810,1046,25.305,986892.0,-0.37401574803149157,-0.19719976336028677,0.3251001070451601,-0.41322314049586945,0.0988924050632855,sell
20200810,1047,25.27,10617.0,-0.1383125864453671,-0.33523959771248607,0.2380007933359727,-0.33523959771248607,0.0,sell
20200810,1048,25.26,19317.0,-0.039572615749893195,-0.4728132387706755,-0.04946087644672782,-0.37467955038453504,0.07923930269414868,sell
20200810,1049,25.2,3653.0,-0.2375296912114104,-0.8264462809917389,-0.2967359050445076,-0.7287768367146041,-0.11890606420927917,sell
20200810,1050,25.19,922.0,-0.03968253968253179,-0.8267716535432965,-0.15854141894569618,-0.8821839758874949,-0.27711797307996944,sell
20200810,1051,25.18,605.0,-0.03969829297340835,-0.49397352301916614,-0.1190003966679934,-0.9834802065269102,-0.07936507936507767,hold
20200810,1052,25.18,825.0,0.0,-0.35615354174910907,-0.19817677368212724,-0.9125645858829902,-0.16850034691248064,hold
20200810,1053,25.1702,3714.0,-0.0389197776012648,-0.35550277117973206,-0.23701942132381762,-0.846168997439434,-0.2765451664025246,hold
20200810,1054,25.19,891.0,0.07866445240800644,-0.03968253968253179,-0.2968533544429024,-0.49377839225755477,-0.21786492374727554,buy
20200810,1055,25.25,7151.0,0.23818975784040777,0.23818975784040777,-0.019798059790136626,-0.6601672843440414,-0.19762845849802652,hold
20200810,1056,25.17,2887.0,-0.31683168316831006,-0.03971405877679909,-0.7296391244330456,-0.717892079520348,-0.5924170616113689,hold
20200810,1057,25.18,4383.0,0.03972983710765995,0.0,-0.6901991717609967,-0.6314127861089193,-0.5136309758988502,hold
20200810,1058,25.17,1721.0,-0.03971405877679909,-0.000794590428361848,-0.8274231678486892,-0.553141050967985,-0.4351265822784787,hold
20200810,1059,25.17,2977.0,0.0,-0.07939658594680259,-0.9445100354191203,-0.4941688080648349,-0.4548151077713998,hold
20200810,1100,25.18,1702.0,0.03972983710765995,-0.27722772277227836,-0.8661417322834603,-0.15860428231561913,-0.4833552680981539,hold
20200810,1101,25.17,890.0,-0.03971405877679909,0.0,-0.5334914048606916,-0.21012567894381032,-0.5920244550728826,hold
20200810,1102,25.23,446.0,0.23837902264600205,0.19857029388403777,-0.15829046299960092,0.07933359777865757,-0.39478878799841244,hold
20200810,1103,25.2,449.0,-0.11890606420927917,0.11918951132299396,-0.2375296912114104,-0.2868730833910439,-0.4739336492891035,hold
20200810,1104,25.21,1076.0,0.039682539682545884,0.15891934843066802,0.039682539682545884,-0.2571711177052334,-0.43443917851500563,hold
20200810,1105,25.19,1392.0,-0.07933359777865757,0.0397140587768132,0.0,-0.15854141894569618,-0.5723307677126488,hold
20200810,1106,25.1902,4162.0,0.0007939658594661924,0.08025427095748552,0.04050833995234749,-0.07854026180087283,-0.4929883468299446,hold
20200810,1107,25.17,1053.0,-0.08018991512571995,-0.2378121284185443,-0.03971405877679909,-0.2378121284185443,-0.6900796609968767,hold
20200810,1108,25.19,2503.0,0.07945967421533401,-0.03968253968253179,0.07866445240800644,-0.15854141894569618,-0.7008885279764021,buy
20200810,1109,25.2,742.0,0.03969829297339424,-0.03966679888933583,0.03969829297339424,-0.2572729071838562,-0.6591188621527055,hold
20200810,1110,25.18,7760.0,-0.07936507936507767,-0.03969829297340835,-0.27722772277227836,-0.2969708968521057,-0.8267066825785099,hold
20200810,1111,25.26,689.0,0.31771247021446325,0.27709188493938414,0.35756853396901017,-0.37467955038453504,-0.5762327602493854,buy
20200810,1112,25.27,1715.0,0.039588281868559026,0.3972983710766701,0.35742652899126237,-0.33523959771248607,-0.43341213553979285,hold
20200810,1113,25.2502,291.0,-0.07835377918480427,0.23898372369987397,0.3186332936034876,-0.5114263199369562,-0.5701909824768657,sell
20200810,1114,25.25,1601.0,-0.0007920729340739237,0.19841269841270123,0.31783869686133603,-0.6296733569460848,-0.5306345948543757,hold
20200810,1115,25.25,12429.0,0.0,0.27799841143765003,0.27799841143765003,-0.5905511811023566,-0.8442960926762216,hold
20200810,1116,25.29,542.0,0.15841584158415503,0.11876484560569113,0.4767580452920041,-0.05927682276230219,-0.472255017709567,hold
20200810,1117,25.25,6930.0,-0.1581652827204395,-0.07914523149980046,0.07927070947284809,-0.07914523149980046,-0.41411950305659795,sell
20200810,1118,25.21,148.0,-0.15841584158415503,-0.1592066597492245,0.039682539682545884,-0.19794140934283733,-0.5718793137448218,hold
20200810,1119,25.23,1026.0,0.07933359777865757,-0.07920792079207752,0.07933359777865757,0.11904761904762357,-0.61059680913926,buy
20200810,1120,25.27,10909.0,0.15854141894569618,0.07920792079207752,0.31758634378721035,0.31758634378721035,-0.5673993279347822,hold
20200810,1121,25.25,1100.0,-0.07914523149980046,-0.1581652827204395,0.2373939071543663,0.27799841143765003,-0.7082158544402086,sell
20200810,1122,25.23,676.0,-0.07920792079207752,-0.07920792079207752,0.23837902264600205,0.19857029388403777,-0.7158063741790218,hold
20200810,1123,25.23,1221.0,0.0,0.07933359777865757,0.15879317189360517,0.23758253808074306,-0.61059680913926,hold
20200810,1124,25.23,1103.0,0.0,0.0,0.11904761904762357,0.15879317189360517,-0.3357693067351406,hold
20200810,1125,25.25,184.0,0.07927070947284809,-0.07914523149980046,0.27799841143765003,0.0,-0.6601672843440414,hold
20200810,1126,25.24,826.0,-0.0396039603960458,-0.0396039603960458,-0.07917656373714617,0.278108859753662,-0.4417797412433018,sell
20200810,1127,25.22,353.0,-0.07923930269413461,-0.03963535473643108,-0.19786307874950815,0.15885623510722457,-0.473559589581693,sell
20200810,1128,25.2,260.0,-0.07930214115780956,-0.11890606420927917,-0.19881030645301917,0.11918951132299396,-0.43461082576056675,hold
20200810,1129,25.23,360.0,0.11904761904762357,0.0,-0.07920792079207752,0.23837902264600205,-0.25696778019371924,hold
20200810,1130,25.2001,201.0,-0.11850971066191586,-0.19762376237624138,-0.19762376237624138,0.07982525814137943,-0.07890563045202144,hold
20200810,1131,25.25,935.0,0.19801508724172104,0.03961965134707434,-0.1581652827204395,0.31783869686133603,0.10704515719779974,hold
20200810,1132,25.24,4620.0,-0.0396039603960458,0.07930214115780956,-0.0396039603960458,0.03963535473641701,0.1190003966679793,hold
20200810,1133,25.25,6454.0,0.03961965134707434,0.19841269841270123,0.15866719555731515,0.19841269841270123,-0.08902957760411852,buy
20200810,1134,25.26,130.0,0.0396039603960458,0.11890606420927917,0.11890606420927917,0.19833399444665095,-0.05934718100889027,hold
20200810,1135,25.25,1211.0,-0.039588281868573084,0.19801508724172104,-0.07914523149980046,0.23818975784040777,0.07927070947284809,hold
20200810,1136,25.25,188.0,0.0,0.0,0.0,0.2373939071543663,0.15866719555731515,hold
