Date,Time,Price,Volume,1-minute Percent Change,5-minute Percent Change,15-minute Percent Change,30-minute Percent Change,60-minute Percent Change,Decision
20200806,0930,443.4016,37661.0,0,0,0,0,0,hold
20200807,0931,444.3814,37059.0,0.22097349220210563,0,0,0,0,hold
20200807,0932,443.9419,52732.0,-0.09890152918191661,0,0,0,0,sell
20200807,0933,443.91,35261.0,-0.007185624965778298,0,0,0,0,sell
20200807,0934,442.903,79237.0,-0.22684778446081527,0,0,0,0,hold
20200807,0935,444.0,52102.0,0.2476840301375199,0.1349566623124559,0,0,0,hold
20200807,0936,443.25,36709.0,-0.16891891891891891,-0.25460111516818323,0,0,0,sell
20200807,0937,442.7482,56874.0,-0.11320924985899672,-0.26888653672923835,0,0,0,sell
20200807,0938,441.8367,13549.0,-0.20587322545862174,-0.4670541325944487,0,0,0,sell
20200807,0939,440.93,11614.0,-0.2052115634577211,-0.4454700013321231,0,0,0,hold
20200807,0940,440.94,18930.0,0.00226793368561697,-0.6891891891891897,0,0,0,buy
20200807,0941,441.27,17761.0,0.07484011430126186,-0.4467005076142173,0,0,0,buy
20200807,0942,441.551,24351.0,0.06367983320869444,-0.27040200276364973,0,0,0,hold
20200807,0943,441.45,54438.0,-0.022873914904506864,-0.08752102303860655,0,0,0,sell
20200807,0944,441.28,17819.0,-0.03850945746970572,0.0793776789966584,0,0,0,hold
20200807,0945,441.52,43219.0,0.05438723712835595,0.13153717059009937,-0.424355708233798,0,0,buy
20200807,0946,441.76,62332.0,0.05435767349157662,0.11104312552405764,-0.5898986771273492,0,0,hold
20200807,0947,441.1533,52486.0,-0.13733701557406497,-0.09006887086655589,-0.6281452595485972,0,0,sell
20200807,0948,441.14,31819.0,-0.003014825005279387,-0.07022312832710438,-0.6240003604334299,0,0,sell
20200807,0949,440.84,38553.0,-0.06800562179807122,-0.09970993473531492,-0.46579047782472577,0,0,sell
20200807,0950,440.0001,52096.0,-0.19052263859903823,-0.344242616416019,-0.9008783783783841,0,0,sell
20200807,0951,439.781,38563.0,-0.04979544322830131,-0.44798080405649787,-0.7826283135927793,0,0,hold
20200807,0952,439.975,61469.0,0.044112865267034465,-0.2670953611816978,-0.6263605363048285,0,0,hold
20200807,0953,439.29,49367.0,-0.155690664242287,-0.41936800108808225,-0.5763894217026306,0,0,sell
20200807,0954,438.5,29488.0,-0.17983564387990175,-0.530804827148166,-0.5511078856054265,0,0,sell
20200807,0955,437.74,31087.0,-0.17331812998859542,-0.5136589741684072,-0.7257223204971173,0,0,sell
20200807,0956,437.1781,52413.0,-0.12836386896332,-0.5918627680595646,-0.9273007455752735,0,0,sell
20200807,0957,436.51,30793.0,-0.15282101276344384,-0.7875447468606243,-1.1416574755803965,0,0,hold
20200807,0958,436.8,53313.0,0.06643604957504307,-0.5668237383049942,-1.0533469249065528,0,0,buy
20200807,0959,436.89,27713.0,0.020604395604389876,-0.3671607753705846,-0.9948332124728034,0,0,hold
20200807,1000,436.46,32876.0,-0.09842294399047971,-0.29241102024033205,-1.1460409494473642,-1.5655333674934855,0,sell
20200807,1001,436.04,60777.0,-0.09622874948447947,-0.260328685265788,-1.2948207171314674,-1.8770812639772871,0,hold
20200807,1002,436.33,54794.0,0.06650765984771204,-0.041236168701749516,-1.0933387554847753,-1.7146162594699872,0,buy
20200807,1003,436.57,44543.0,0.055004239910161824,-0.05265567765568182,-1.0359523053905775,-1.6534883197044516,0,hold
20200807,1004,435.188,93651.0,-0.3165586274824209,-0.3895717457483573,-1.282097813265581,-1.7419164015597166,0,hold
20200807,1005,435.2689,101546.0,0.01858966699449101,-0.2729001512166077,-1.075272482892618,-1.96646396396397,0,buy
20200807,1006,436.95,58168.0,0.3862210233719926,0.20869644986697736,-0.6437294926338375,-1.4213197969543174,0,buy
20200807,1007,438.43,41507.0,0.33871152305756225,0.48128709921390295,-0.35115631569975925,-0.9753173474223024,0,buy
20200807,1008,439.51,20608.0,0.24633350819970898,0.6734315230089098,0.050080812219711446,-0.5265972699868564,0,hold
20200807,1009,439.42,51676.0,-0.02047734977588109,0.972453284557485,0.20980615735462166,-0.34245798652847187,0,sell
20200807,1010,439.04,29145.0,-0.08647762960265702,0.8663839755149166,0.296979942431583,-0.4308976277951597,0,sell
20200807,1011,438.79,71635.0,-0.05694241982507288,0.42110081244994435,0.3687055687373289,-0.5620141863258236,0,sell
20200807,1012,438.35,71064.0,-0.10027575833542188,-0.018246926533308415,0.4215252800623197,-0.7249445703893695,0,hold
20200807,1013,438.64,52858.0,0.06615718033534015,-0.19794771450023993,0.4212454212454155,-0.6365386793521355,0,buy
20200807,1014,439.23,89340.0,0.13450665693963887,-0.04323881480132851,0.5356039277621443,-0.4645576504713458,0,buy
20200807,1015,441.23,24549.0,0.45534230357671374,0.49881559766763794,1.0928836548595606,-0.06568218880231103,0,buy
20200807,1016,441.6,25952.0,0.08385649207896212,0.64039745664213,1.2751123750114672,-0.036218761318355705,0,hold
20200807,1017,441.04,77425.0,-0.12681159420289906,0.6136648796623697,1.0794582082368933,-0.02568268218779755,0,hold
20200807,1018,441.875,78812.0,0.18932523127153533,0.7375068393215424,1.2151544998511137,0.16661377340527128,0,buy
20200807,1019,442.04,27643.0,0.03734087694484197,0.6397559365252834,1.5744919437116909,0.27220760366573943,0,buy
20200807,1020,442.41,28725.0,0.08370283232286772,0.2674342179815531,1.6406180179654581,0.5477044209762794,0,buy
20200807,1021,442.87,34389.0,0.10397594991071167,0.2875905797101408,1.3548460922302359,0.7023950557209153,0,buy
