Date,Time,Price,Volume,1-minute Percent Change,5-minute Percent Change,15-minute Percent Change,30-minute Percent Change,60-minute Percent Change,Decision
20200807,0955,263.39,30796.0,0.0037967955045906695,0.022785098545552076,0.450020975553948,0,0,buy
20200807,0956,263.54,27743.0,0.05694977030260606,0.045554627590921166,0.48599624655025814,0,0,hold
20200807,0957,263.28,34515.0,-0.09865675039843959,-0.09486585967442038,0.3430139492339268,0,0,hold
20200807,0958,263.5527,25894.0,0.10357793983593248,0.08981597030491668,0.2029511947620654,0,0,buy
20200807,0959,263.61,44975.0,0.021741382273829067,0.08732629660567172,0.29047371754998524,0,0,hold
20200807,1000,263.4,46122.0,-0.07966313872767967,0.0037966513535027547,0.171135196805472,0.4174529650597474,0,sell
20200807,1001,262.9931,49700.0,-0.1544798785117504,-0.20752067997267726,-0.0945138292953972,0.2828967036185321,0,sell
20200807,1002,262.77,25731.0,-0.0848311229458282,-0.19371011850501024,-0.13301915475829382,0.18109380659180155,0,sell
20200807,1003,262.7672,39608.0,-0.0010655706511318885,-0.2980428582215296,-0.2516038416277585,0.27686433113508685,0,sell
20200807,1004,262.7601,100451.0,-0.002702011514367052,-0.32240810287925004,-0.17472076589924954,0.26715256048234004,0,hold
20200807,1005,263.22,36261.0,0.17502657366929172,-0.06833712984052771,-0.04177268066682748,0.40743553641992114,0,buy
20200807,1006,263.5127,26315.0,0.11119975685736948,0.1975717233645934,0.035190949813977426,0.4700322060516256,0,buy
20200807,1007,263.57,26685.0,0.021744682514352406,0.3044487574685129,0.015178537547915025,0.4516264268155582,0,hold
20200807,1008,263.311,31835.0,-0.09826611526350289,0.20695124810097154,-0.00197481203207478,0.42759084159990746,0,hold
20200807,1009,263.57,32545.0,0.09836277253894238,0.3082279234937003,0.07213911458728747,0.49103617822183787,0,buy
20200807,1010,263.8634,19494.0,0.11131767651857936,0.244434313502008,0.17973347507499393,0.6305632889668714,0,hold
20200807,1011,263.79,28791.0,-0.027817423712418,0.1052321197422459,0.0948622599984822,0.5813195335717257,0,hold
20200807,1012,263.8262,40230.0,0.013723037264472179,0.09720377888226218,0.20745973868125153,0.5511853037578993,0,buy
20200807,1013,263.9567,20407.0,0.04946438223347056,0.24522332906716146,0.15329002510693168,0.35655232380640267,0,hold
20200807,1014,263.9067,27927.0,-0.018942500796536466,0.12774594984254944,0.1125526345737973,0.40335328794562947,0,hold
20200807,1015,264.0,36614.0,0.03535340330503139,0.05176921088714357,0.22779043280183098,0.39931545921278244,0,hold
20200807,1016,263.96,18423.0,-0.015151515151522903,0.06444520262328332,0.3676522311801917,0.27279091968261615,0,sell
