Date,Time,Price,Volume,1-minute Percent Change,5-minute Percent Change,15-minute Percent Change,30-minute Percent Change,60-minute Percent Change,Decision
20200812,1238,29.8174,20480.0,0.0,0.02515942690180203,-0.02548197820620302,-0.054971207154304376,0.024823884602484123,hold
20200812,1239,29.8179,16033.0,0.0016768732350989268,0.043281328636141286,-0.04056319141802437,-0.04056319141802437,-0.007042253521122262,buy
20200812,1240,29.82,13682.0,0.0070427494893961625,0.033545790003359825,0.030861298589772414,-0.08376612497905371,0.0,hold
20200812,1241,29.8132,27062.0,-0.02280348759222641,0.0020125718655823435,-0.006037229582434715,-0.12328308207706215,-0.05296858761608588,sell
20200812,1242,29.81,15997.0,-0.010733500597049788,-0.024817723879347352,0.0335570469798591,-0.08379420144126741,-0.05833562429176555,hold
20200812,1243,29.815,40316.0,0.01677289500168587,-0.008048991528429573,0.05033557046980056,-0.06703536115300679,-0.016767270288393712,hold
20200812,1244,29.805,76742.0,-0.033540164346810536,-0.043262604006324756,-0.010064412238325663,-0.11729222520107285,-0.05030181086519305,hold
20200812,1245,29.815,19790.0,0.03355141754739662,-0.016767270288393712,0.05033557046980056,-0.08344531985696604,-0.06703536115300679,buy
20200812,1246,29.82,55119.0,0.01677008217339931,0.02280868876873974,0.033545790003359825,-0.05027652086475806,-0.01676445934618275,hold
20200812,1247,29.808,66951.0,-0.04024144869215444,-0.006709158000667198,0.010065425264217795,-0.04024144869215444,-0.04292306041420281,sell
20200812,1248,29.8046,18468.0,-0.01140633387009924,-0.03488177092067963,-0.017779328343933747,-0.038905024785176635,-0.07844977873138914,hold
20200812,1249,29.805,57724.0,0.0013420747132961615,0.0,0.0,-0.03689294338609885,-0.09921366467121569,buy
20200812,1250,29.815,36170.0,0.03355141754739662,0.0,0.01677289500168587,-0.016767270288393712,-0.016767270288393712,hold
20200812,1251,29.805,20243.0,-0.033540164346810536,-0.05030181086519305,-0.025492576964102596,-0.016772895001673952,-0.08380824673147362,hold
20200812,1252,29.805,15086.0,0.0,-0.010064412238325663,-0.04158645623025322,-0.017108295510577867,-0.06705783738474291,hold
20200812,1253,29.805,17298.0,0.0,0.0013420747132961615,-0.04158645623025322,-0.06705783738474291,-0.06940323278247114,hold
20200812,1254,29.8042,22591.0,-0.0026841134037850546,-0.0026841134037850546,-0.04594555619275685,-0.08649011062687467,-0.06974015088012644,hold
20200812,1255,29.81,48393.0,0.019460344515192962,-0.01677008217341123,-0.03353454057679934,-0.00268359118172504,-0.04459600379569323,hold
20200812,1256,29.808,90355.0,-0.006709158000667198,0.010065425264217795,-0.01744193847020293,-0.02347811504276857,-0.026160626245143804,sell
20200812,1257,29.8054,21199.0,-0.008722490606552086,0.0013420567018925273,-0.015431063401542898,0.01812080536912105,-0.03219855777294146,sell
20200812,1258,29.805,24743.0,-0.001342038690972333,0.0,-0.033540164346810536,0.01677852348992955,-0.033540164346810536,sell
20200812,1259,29.802,30970.0,-0.010065425264217795,-0.007381509988531744,-0.010065425264217795,-0.020128824476651326,-0.09386523633925141,hold
20200812,1300,29.805,29787.0,0.010066438494061183,-0.016772895001673952,-0.033540164346810536,0.01677852348992955,-0.07710875687273598,hold
20200812,1301,29.8027,22463.0,-0.007716826035893951,-0.01778046162103565,-0.05801475519784964,-0.02448842670243944,-0.041254402146569696,hold
20200812,1302,29.8098,20721.0,0.02382334486471918,0.014762425600731424,0.0060386473429930145,0.016104680422746088,-0.000670915800065528,hold
20200812,1303,29.803,94127.0,-0.02281129024682609,-0.006710283509474556,-0.005368298853196566,-0.02314667274965072,-0.07376362112321364,hold
20200812,1304,29.82,18498.0,0.057041237459314366,0.0603986309643671,0.050327126321088975,0.050327126321088975,-0.006706458319357829,hold
20200812,1305,29.82,18884.0,0.0,0.050327126321088975,0.01677008217339931,0.033545790003359825,-0.01676445934618275,hold
20200812,1306,29.815,26381.0,-0.016767270288393712,0.041271428427624865,0.03355141754739662,0.008050287462353208,-0.016767270288393712,hold
20200812,1307,29.8186,33152.0,0.012074459164845598,0.029520493260608283,0.04562992786445321,0.0040244957642207434,-0.02145850796311583,hold
20200812,1308,29.8163,17078.0,-0.007713306459732332,0.04462637989463284,0.03791310182854733,-0.0036891211172033417,-0.05865830031709621,hold
20200812,1309,29.82,17682.0,0.01240931973451446,0.0,0.05301266264485778,0.0070427494893961625,-0.033523298692584684,hold
20200812,1310,29.8124,36608.0,-0.025486250838363686,-0.025486250838363686,0.00805098960081017,-0.025486250838363686,-0.10923102697268766,hold
20200812,1311,29.835,108008.0,0.07580738216312884,0.06708032869360916,0.09057971014493098,0.07312197281741807,-0.05025125628140894,buy
20200812,1312,29.8399,22837.0,0.016423663482484457,0.07143192504007599,0.11575083709663789,0.10030191211003478,0.016423663482484457,hold
20200812,1313,29.8325,31959.0,-0.024799010720547042,0.05433269721595679,0.09226639825532582,0.058695287606903554,-0.008379420144130314,sell
20200812,1314,29.83,49419.0,-0.008380122349790594,0.033534540576787425,0.09395342594456309,0.08387854386847367,-0.03351206434316878,sell
20200812,1315,29.82,129940.0,-0.033523298692584684,0.025492747984060496,0.050327126321088975,0.01677008217339931,-0.0666892315322766,hold
20200812,1316,29.82,17742.0,0.0,-0.05027652086475806,0.05804843185348562,0.0,-0.05027652086475806,hold
20200812,1317,29.825,62659.0,0.016767270288393712,-0.04993314320758716,0.0509899429046827,0.05703166935050812,0.016767270288393712,hold
20200812,1318,29.825,17616.0,0.0,-0.02514036704935987,0.07381807200616872,0.0684458103782592,0.029514156733590487,hold
20200812,1319,29.825,21874.0,0.0,-0.016761649346292342,0.016767270288393712,0.06710283509478134,0.03018513549772049,hold
20200812,1320,29.82,85713.0,-0.01676445934618275,0.0,0.0,0.01677008217339931,0.0,sell
20200812,1321,29.8144,40146.0,-0.018779342723008585,-0.018779342723008585,-0.0020124098608155436,0.03153833249454591,0.01476014760147737,hold
20200812,1322,29.815,13859.0,0.002012450359565024,-0.0335289186923655,-0.012073001415219747,0.03355141754739662,0.01643738196115676,hold
20200812,1323,29.815,79512.0,0.0,-0.0335289186923655,-0.004360031258060089,0.03355141754739662,-0.0335289186923655,hold
20200812,1324,29.8024,28865.0,-0.042260607076983425,-0.07577535624476318,-0.05902079141516303,-0.006039417263348488,-0.09252430439155088,hold
20200812,1325,29.805,64683.0,0.008724129600304156,-0.05030181086519305,-0.02482188619500784,-0.016772895001673952,-0.01945603606746781,buy
20200812,1326,29.8079,39830.0,0.009729911088744662,-0.021801545561872995,-0.09083291436232878,-0.0003354804079433942,-0.023813516686235842,buy
20200812,1327,29.808,28695.0,0.00033548153341821107,-0.02347811504276857,-0.1069038435115408,0.008723251491344005,0.02684563758388966,buy
20200812,1328,29.81,12722.0,0.006709608158879802,-0.01677008217341123,-0.07542110114807962,0.01677570877369235,0.0335570469798591,buy
20200812,1329,29.819,41812.0,0.030191211003020267,0.05570021206345929,-0.036875628561847916,0.05704315146634273,0.03690284487385679,buy
