Date,Time,Price,Volume,1-minute Percent Change,5-minute Percent Change,15-minute Percent Change,30-minute Percent Change,60-minute Percent Change,Decision
20200810,1122,37.775,23501.0,-0.0396930404869028,-0.0132345156167352,0.2521231422505278,1.1378848728246242,0.5456481235027902,hold
20200810,1123,37.78,45078.0,0.013236267372607698,-0.07934408886538252,0.15906680805939097,0.9890403635391729,0.585997300312307,buy
20200810,1124,37.8,27715.0,0.05293806246690318,0.026462026991262266,0.1324503311258203,1.0908721360929126,0.6657789613848203,hold
20200810,1125,37.7819,8435.0,-0.047883597883589674,-0.047883597883589674,0.1375563212297996,0.8862483311081372,0.6846102598267867,sell
20200810,1126,37.775,22202.0,-0.01826271309807522,-0.0396930404869028,0.21940820804247962,0.8543585636096658,0.7118481390636555,hold
20200810,1127,37.79,17623.0,0.03970880211780429,0.03970880211780429,0.39824548818946387,0.626552735077107,0.9213513152623818,buy
20200810,1128,37.845,25302.0,0.14554114845197066,0.17204870301746353,0.5710853811177756,0.7319669949427697,1.162790697674425,buy
20200810,1129,37.85,13541.0,0.01321178491214839,0.13227513227514356,0.3180492976411465,0.6381281574049508,1.068090787716952,hold
20200810,1130,37.8387,14987.0,-0.029854689564064812,0.15033653680731415,0.08914164793017636,0.6080829566604719,1.037917222963952,sell
20200810,1131,37.8,21148.0,-0.10227624099138112,0.06618133686300087,0.03969829297340365,0.42507970244419924,0.9480571504873732,hold
20200810,1132,37.8,16153.0,0.0,0.026462026991262266,0.05293806246690318,0.34510220334482467,0.904941138784332,hold
20200810,1133,37.7882,99563.0,-0.03121693121691486,-0.1500858766019171,-0.0576567045755063,0.2339522546419111,0.7416688882964685,sell
20200810,1134,37.7783,26145.0,-0.026198654606469203,-0.18943196829590453,-0.030960571579776667,0.20769230769230423,0.6616040500932597,hold
20200810,1135,37.795,13987.0,0.0442052712800739,-0.11549022561557658,-0.0132275132275012,0.25198938992042136,0.7329424307036209,buy
20200810,1136,37.84,31350.0,0.11906336817039741,0.10582010582012237,0.13231013495634894,0.4246284501061669,0.9335822886102999,hold
20200810,1137,37.805,14204.0,-0.09249471458774759,0.013227513227519996,0.07941760423560858,0.3317409766454353,0.853674803254636,sell
20200810,1138,37.7882,14969.0,-0.044438566327195804,0.0,0.02170460561144046,0.18080593849417942,0.7819709294572769,hold
20200810,1139,37.8,8247.0,0.03122667922789075,0.05744038244176051,0.0,0.1324503311258203,0.8134417922389645,hold
20200810,1140,37.763,14467.0,-0.09788359788359534,-0.08466728403228888,-0.050023953268634284,0.08746355685131528,0.7868005401914023,hold
